Shipment_ID,Origin_Warehouse,Destination,Carrier,Shipment_Date,Shipment_month,Delivery_Date,Delivery_month,Weight_kg,Cost,Status,Distance_miles,Transit_Days,Invalid dates,,,
SH11766,Warehouse_BOS,Los Angeles,OnTrac,2023-05-13,May 2023,2023-05-18,May 2023,24.40,321.82,Delivered,2429,5,valid,,,
SH11901,Warehouse_ATL,Seattle,Amazon Logistics,2023-05-13,May 2023,2023-05-18,May 2023,17.20,247.67,Delivered,2018,5,valid,,,
SH10159,Warehouse_HOU,Portland,UPS,2023-05-14,May 2023,2023-05-23,May 2023,32.20,334.49,Delivered,2453,9,valid,,,
SH10195,Warehouse_LA,Houston,LaserShip,2023-05-14,May 2023,2023-05-18,May 2023,15.50,174.55,Delivered,1247,4,valid,,,
SH10154,Warehouse_MIA,Minneapolis,DHL,2023-05-15,May 2023,,,55.30,362.11,Delivered,2192,6,invalid,,,
SH11096,Warehouse_NYC,Phoenix,FedEx,2023-05-15,May 2023,2023-05-21,May 2023,7.10,304.96,Delivered,2397,6,valid,,,
SH11653,Warehouse_SEA,Detroit,DHL,2023-05-15,May 2023,2023-05-17,May 2023,16.20,75.07,Delivered,369,2,valid,,,
SH11697,Warehouse_NYC,Minneapolis,OnTrac,2023-05-15,May 2023,2023-05-18,May 2023,30.80,84.89,Delivered,433,3,valid,,,
SH11643,Warehouse_ATL,Detroit,OnTrac,2023-05-15,May 2023,2023-05-17,May 2023,33.80,134.61,Lost,775,2,valid,,,
SH10574,Warehouse_CHI,Detroit,LaserShip,2023-05-16,May 2023,2023-05-17,May 2023,37.40,72.51,Delivered,283,1,valid,,,
SH10988,Warehouse_DEN,Atlanta,FedEx,2023-05-16,May 2023,2023-05-18,May 2023,16.00,70.65,Delivered,336,2,valid,,,
SH11277,Warehouse_LA,Minneapolis,USPS,2023-05-16,May 2023,2023-05-23,May 2023,24.00,307.61,Delivered,2479,7,valid,,,
SH11527,Warehouse_CHI,Los Angeles,Amazon Logistics,2023-05-16,May 2023,2023-05-18,May 2023,64.70,105.03,Delivered,268,2,valid,,,
SH11808,Warehouse_HOU,San Francisco,OnTrac,2023-05-16,May 2023,2023-05-23,May 2023,15.70,318.84,Delivered,2321,7,valid,,,
SH11983,Warehouse_SEA,Atlanta,Amazon Logistics,2023-05-16,May 2023,2023-05-17,May 2023,36.50,58.02,Delivered,145,1,valid,,,
SH11234,Warehouse_LA,Dallas,DHL,2023-05-17,May 2023,2023-05-23,May 2023,6.20,210.74,Delayed,1435,5,valid,,,
SH10538,Warehouse_ATL,New York,LaserShip,2023-05-17,May 2023,2023-05-18,May 2023,55.60,101.32,Delivered,357,1,valid,,,
SH10704,Warehouse_BOS,San Francisco,FedEx,2023-05-17,May 2023,2023-05-22,May 2023,11.90,34.31,Delivered,2440,5,valid,,,
SH10766,Warehouse_MIA,Phoenix,LaserShip,2023-05-17,May 2023,2023-05-21,May 2023,10.80,125.78,Delivered,912,4,valid,,,
SH10890,Warehouse_DEN,San Francisco,OnTrac,2023-05-17,May 2023,2023-05-21,May 2023,20.60,219.02,Delivered,1611,4,valid,,,
SH11471,Warehouse_BOS,Atlanta,OnTrac,2023-05-17,May 2023,2023-05-21,May 2023,20.10,74.85,Delivered,451,4,valid,,,
SH11679,Warehouse_SF,Phoenix,USPS,2023-05-17,May 2023,2023-05-18,May 2023,18.30,31.27,Delivered,117,1,valid,,,
SH11850,Warehouse_SEA,Portland,LaserShip,2023-05-17,May 2023,2023-05-23,May 2023,16.60,261.31,Delivered,2220,6,valid,,,
SH11909,Warehouse_CHI,Chicago,Amazon Logistics,2023-05-17,May 2023,2023-05-23,May 2023,16.60,256.68,Returned,1995,6,valid,,,
SH10209,Warehouse_BOS,Phoenix,DHL,2023-05-18,May 2023,2023-06-04,Jun 2023,8.70,121.73,Delayed,737,4,valid,,,
SH10117,Warehouse_CHI,Minneapolis,Amazon Logistics,2023-05-18,May 2023,2023-05-22,May 2023,14.00,171.55,Delivered,1323,4,valid,,,
SH10122,Warehouse_HOU,New York,Amazon Logistics,2023-05-18,May 2023,2023-05-25,May 2023,14.40,280.59,Delivered,2399,7,valid,,,
SH10219,Warehouse_BOS,Dallas,Amazon Logistics,2023-05-18,May 2023,2023-05-20,May 2023,38.10,120.04,Delivered,603,2,valid,,,
SH10636,Warehouse_CHI,Minneapolis,DHL,2023-05-18,May 2023,,,8.00,164.55,Delivered,1019,3,invalid,,,
SH10637,Warehouse_DEN,Boston,LaserShip,2023-05-18,May 2023,2023-05-20,May 2023,29.90,95.19,Delivered,508,2,valid,,,
SH11748,Warehouse_ATL,San Francisco,UPS,2023-05-18,May 2023,2023-05-23,May 2023,20.90,267.89,Delivered,2032,5,valid,,,
SH10944,Warehouse_NYC,Phoenix,USPS,2023-05-18,May 2023,,,55.40,237.06,In Transit,1644,5,invalid,,,
SH10256,Warehouse_DEN,Miami,DHL,2023-05-19,May 2023,2023-05-22,May 2023,34.90,102.14,Delivered,420,3,valid,,,
SH10967,Warehouse_BOS,Seattle,FedEx,2023-05-19,May 2023,2023-05-24,May 2023,26.60,302.89,Delivered,1841,5,valid,,,
SH11405,Warehouse_SEA,Phoenix,Amazon Logistics,2023-05-19,May 2023,2023-05-21,May 2023,20.30,86.78,Delivered,544,2,valid,,,
SH11616,Warehouse_DEN,Atlanta,LaserShip,2023-05-19,May 2023,2023-05-24,May 2023,49.90,288.11,Delivered,2067,5,valid,,,
SH11438,Warehouse_HOU,San Francisco,Amazon Logistics,2023-05-19,May 2023,2023-05-22,May 2023,47.30,144.28,Lost,854,3,valid,,,
SH10917,Warehouse_BOS,Portland,Amazon Logistics,2023-05-20,May 2023,2023-05-24,May 2023,20.00,254.01,Delivered,1767,4,valid,,,
SH11466,Warehouse_BOS,Minneapolis,LaserShip,2023-05-20,May 2023,2023-05-23,May 2023,14.00,184.53,Delivered,1408,3,valid,,,
SH11684,Warehouse_NYC,San Francisco,USPS,2023-05-20,May 2023,2023-05-26,May 2023,21.50,271.82,Delivered,2202,6,valid,,,
SH10422,Warehouse_DEN,Los Angeles,LaserShip,2023-05-20,May 2023,2023-05-24,May 2023,7.10,26.87,In Transit,164,4,valid,,,
SH10991,Warehouse_DEN,Seattle,FedEx,2023-05-20,May 2023,2023-05-26,May 2023,24.20,223.55,In Transit,1524,6,valid,,,
SH10929,Warehouse_SEA,Minneapolis,USPS,2023-05-21,May 2023,2023-05-26,May 2023,32.50,252.22,Delivered,2107,5,valid,,,
SH11386,Warehouse_SEA,Denver,LaserShip,2023-05-21,May 2023,2023-05-27,May 2023,6.50,206.26,Delivered,1816,6,valid,,,
SH11720,Warehouse_SF,Denver,FedEx,2023-05-21,May 2023,2023-05-24,May 2023,19.40,143.96,Delivered,854,3,valid,,,
SH11890,Warehouse_SF,Seattle,DHL,2023-05-21,May 2023,2023-05-28,May 2023,29.50,326.18,Delivered,2273,7,valid,,,
SH11912,Warehouse_LA,Portland,UPS,2023-05-21,May 2023,2023-05-28,May 2023,14.60,1597.99,Delivered,2187,7,valid,,,
SH10598,Warehouse_DEN,Dallas,Amazon Logistics,2023-05-22,May 2023,2023-05-26,May 2023,14.60,187.56,Delivered,1525,4,valid,,,
SH10836,Warehouse_CHI,Miami,FedEx,2023-05-22,May 2023,2023-05-25,May 2023,12.30,199.26,Delivered,1350,3,valid,,,
SH11858,Warehouse_ATL,Minneapolis,UPS,2023-05-22,May 2023,2023-05-30,May 2023,12.40,345.97,Delivered,2449,8,valid,,,
SH11034,Warehouse_DEN,San Francisco,FedEx,2023-05-22,May 2023,2023-05-27,May 2023,22.60,256.62,In Transit,1708,5,valid,,,
SH11243,Warehouse_HOU,Seattle,DHL,2023-05-22,May 2023,2023-05-27,May 2023,37.40,350.17,In Transit,2290,5,valid,,,
SH10149,Warehouse_LA,New York,DHL,2023-05-22,May 2023,2023-06-07,Jun 2023,38.20,151.35,Lost,775,3,valid,,,
SH10062,Warehouse_SEA,Detroit,FedEx,2023-05-23,May 2023,2023-06-10,Jun 2023,61.90,316.41,Delayed,1914,5,valid,,,
SH10590,Warehouse_HOU,Boston,DHL,2023-05-23,May 2023,2023-06-04,Jun 2023,16.20,219.44,Delayed,1509,4,valid,,,
SH11673,Warehouse_BOS,Dallas,LaserShip,2023-05-23,May 2023,2023-05-27,May 2023,4.70,228.78,Delivered,1732,4,valid,,,
SH11973,Warehouse_NYC,Houston,FedEx,2023-05-23,May 2023,2023-05-27,May 2023,16.10,252.26,Delivered,1711,4,valid,,,
SH10111,Warehouse_SF,New York,FedEx,2023-05-24,May 2023,2023-05-29,May 2023,19.20,273.26,Delivered,1810,5,valid,,,
SH10235,Warehouse_NYC,Phoenix,UPS,2023-05-24,May 2023,2023-05-28,May 2023,25.90,285.87,Delivered,1956,4,valid,,,
SH10242,Warehouse_SEA,Houston,LaserShip,2023-05-24,May 2023,2023-05-28,May 2023,8.70,188.16,Delivered,1590,4,valid,,,
SH10298,Warehouse_LA,Los Angeles,USPS,2023-05-24,May 2023,2023-05-30,May 2023,20.00,255.06,Delivered,2144,6,valid,,,
SH11094,Warehouse_ATL,Miami,Amazon Logistics,2023-05-24,May 2023,2023-05-28,May 2023,31.70,134.57,Delivered,862,4,valid,,,
SH11095,Warehouse_SF,New York,DHL,2023-05-24,May 2023,2023-05-28,May 2023,15.30,271.25,Delivered,1709,4,valid,,,
SH11495,Warehouse_LA,Chicago,Amazon Logistics,2023-05-24,May 2023,2023-05-28,May 2023,29.90,235.86,Delivered,1581,4,valid,,,
SH11612,Warehouse_LA,Boston,OnTrac,2023-05-24,May 2023,2023-05-27,May 2023,39.60,95.86,Delivered,378,3,valid,,,
SH11630,Warehouse_DEN,Chicago,OnTrac,2023-05-24,May 2023,2023-05-29,May 2023,8.10,174.87,Delivered,1325,5,valid,,,
SH11763,Warehouse_LA,Denver,LaserShip,2023-05-24,May 2023,2023-05-28,May 2023,41.40,251.14,Delivered,1801,4,valid,,,
SH10735,Warehouse_BOS,Houston,FedEx,2023-05-25,May 2023,2023-05-29,May 2023,6.60,199.12,Delivered,1370,4,valid,,,
SH11431,Warehouse_LA,Houston,OnTrac,2023-05-25,May 2023,2023-05-26,May 2023,30.60,48.89,Delivered,146,1,valid,,,
SH11646,Warehouse_ATL,Phoenix,OnTrac,2023-05-25,May 2023,2023-05-28,May 2023,29.20,126.94,Delivered,680,3,valid,,,
SH11816,Warehouse_MIA,Minneapolis,DHL,2023-05-25,May 2023,2023-05-30,May 2023,17.70,326.90,Delivered,2208,5,valid,,,
SH11889,Warehouse_MIA,Detroit,DHL,2023-05-25,May 2023,2023-06-01,Jun 2023,32.80,303.32,Delivered,2012,7,valid,,,
SH10588,Warehouse_MIA,Seattle,Amazon Logistics,2023-05-26,May 2023,2023-06-09,Jun 2023,17.50,144.25,Delayed,1003,3,valid,,,
SH11706,Warehouse_NYC,Portland,LaserShip,2023-05-26,May 2023,2023-06-01,Jun 2023,50.60,328.01,Delivered,2388,6,valid,,,
SH10131,Warehouse_SF,Seattle,OnTrac,2023-05-26,May 2023,2023-06-02,Jun 2023,19.20,253.39,Returned,2048,7,valid,,,
SH10150,Warehouse_SF,Phoenix,LaserShip,2023-05-27,May 2023,2023-06-01,Jun 2023,11.60,278.85,Delivered,2080,5,valid,,,
SH10259,Warehouse_LA,Minneapolis,UPS,2023-05-27,May 2023,2023-06-01,Jun 2023,10.40,204.87,Delivered,1486,5,valid,,,
SH10964,Warehouse_CHI,Chicago,USPS,2023-05-27,May 2023,2023-05-29,May 2023,7.20,,Delivered,858,2,valid,,,
SH10011,Warehouse_ATL,Boston,Amazon Logistics,2023-05-28,May 2023,2023-06-04,Jun 2023,38.20,357.12,Delayed,2366,6,valid,,,
SH10292,Warehouse_LA,New York,FedEx,2023-05-28,May 2023,2023-06-02,Jun 2023,18.40,302.47,Delivered,2280,5,valid,,,
SH11014,Warehouse_ATL,Denver,FedEx,2023-05-28,May 2023,2023-06-03,Jun 2023,78.70,309.33,Delivered,1394,6,valid,,,
SH11253,Warehouse_CHI,Portland,USPS,2023-05-28,May 2023,2023-06-01,Jun 2023,9.90,150.46,Delivered,1129,4,valid,,,
SH11489,Warehouse_CHI,Denver,UPS,2023-05-28,May 2023,2023-06-01,Jun 2023,15.80,152.20,Delivered,1000,4,valid,,,
SH11511,Warehouse_LA,New York,UPS,2023-05-28,May 2023,2023-05-30,May 2023,29.30,95.51,Delivered,458,2,valid,,,
SH11797,Warehouse_NYC,Chicago,USPS,2023-05-28,May 2023,2023-05-30,May 2023,19.50,122.68,Delivered,790,2,valid,,,
SH10601,Warehouse_LA,New York,Amazon Logistics,2023-05-29,May 2023,2023-06-04,Jun 2023,19.90,316.03,Delivered,2488,6,valid,,,
SH10197,Warehouse_BOS,San Francisco,USPS,2023-05-30,May 2023,2023-06-07,Jun 2023,15.30,300.44,Delayed,2406,7,valid,,,
SH10294,Warehouse_DEN,Atlanta,UPS,2023-05-30,May 2023,2023-06-04,Jun 2023,4.10,237.12,Delivered,1790,5,valid,,,
SH10889,Warehouse_LA,Phoenix,OnTrac,2023-05-30,May 2023,2023-06-02,Jun 2023,9.40,61.04,Delivered,373,3,valid,,,
SH11112,Warehouse_HOU,Houston,USPS,2023-05-30,May 2023,2023-05-31,May 2023,24.20,44.49,Delivered,134,1,valid,,,
SH11796,Warehouse_MIA,Portland,USPS,2023-05-30,May 2023,2023-06-01,Jun 2023,13.10,82.17,Delivered,645,2,valid,,,
SH10069,Warehouse_SEA,Houston,FedEx,2023-05-31,May 2023,2023-06-04,Jun 2023,35.70,180.20,Delivered,989,4,valid,,,
SH10638,Warehouse_CHI,Houston,LaserShip,2023-05-31,May 2023,2023-06-06,Jun 2023,22.50,304.07,Delivered,2165,6,valid,,,
SH10822,Warehouse_NYC,Dallas,OnTrac,2023-05-31,May 2023,2023-06-04,Jun 2023,21.40,73.84,Delivered,350,4,valid,,,
SH10918,Warehouse_MIA,Phoenix,FedEx,2023-05-31,May 2023,2023-06-07,Jun 2023,35.90,140.38,Delivered,788,7,valid,,,
SH11077,Warehouse_ATL,Phoenix,USPS,2023-05-31,May 2023,2023-06-02,Jun 2023,21.10,49.80,Delivered,270,2,valid,,,
SH11262,Warehouse_LA,Portland,USPS,2023-05-31,May 2023,2023-06-03,Jun 2023,70.50,159.12,Delivered,800,3,valid,,,
SH11520,Warehouse_HOU,Dallas,Amazon Logistics,2023-05-31,May 2023,2023-06-02,Jun 2023,28.20,103.67,Delivered,599,2,valid,,,
SH11522,Warehouse_SF,San Francisco,DHL,2023-05-31,May 2023,2023-06-08,Jun 2023,10.80,271.64,Delivered,1974,8,valid,,,
SH11762,Warehouse_CHI,Chicago,USPS,2023-05-31,May 2023,2023-06-05,Jun 2023,85.10,391.46,Delivered,2467,5,valid,,,
SH11861,Warehouse_SEA,Detroit,OnTrac,2023-05-31,May 2023,2023-06-05,Jun 2023,46.60,122.94,Delivered,510,5,valid,,,
SH10394,Warehouse_LA,Portland,FedEx,2023-06-01,Jun 2023,2023-06-07,Jun 2023,54.40,284.26,Delivered,1616,6,valid,,,
SH10772,Warehouse_LA,San Francisco,USPS,2023-06-01,Jun 2023,2023-06-04,Jun 2023,43.90,222.74,Delivered,1342,3,valid,,,
SH10801,Warehouse_SF,Boston,Amazon Logistics,2023-06-01,Jun 2023,2023-06-07,Jun 2023,24.80,213.13,Delivered,1683,6,valid,,,
SH11392,Warehouse_BOS,Phoenix,OnTrac,2023-06-01,Jun 2023,2023-06-07,Jun 2023,14.80,319.39,Delivered,2384,6,valid,,,
SH10315,Warehouse_DEN,New York,FedEx,2023-06-01,Jun 2023,2023-06-06,Jun 2023,16.20,301.84,In Transit,2209,5,valid,,,
SH10036,Warehouse_ATL,Los Angeles,FedEx,2023-06-02,Jun 2023,2023-06-18,Jun 2023,27.90,123.81,Delayed,659,3,valid,,,
SH10665,Warehouse_LA,Dallas,Amazon Logistics,2023-06-02,Jun 2023,2023-06-06,Jun 2023,25.00,220.62,Delivered,1435,4,valid,,,
SH11388,Warehouse_DEN,Phoenix,DHL,2023-06-02,Jun 2023,2023-06-04,Jun 2023,23.60,159.12,Delivered,998,2,valid,,,
SH11677,Warehouse_HOU,Atlanta,OnTrac,2023-06-03,Jun 2023,2023-06-17,Jun 2023,43.60,155.15,Delayed,800,4,valid,,,
SH10004,Warehouse_SF,Dallas,OnTrac,2023-06-03,Jun 2023,2023-06-06,Jun 2023,7.90,120.01,Delivered,1017,3,valid,,,
SH10331,Warehouse_NYC,Houston,UPS,2023-06-03,Jun 2023,2023-06-07,Jun 2023,67.90,253.84,Delivered,1154,4,valid,,,
SH10603,Warehouse_NYC,Dallas,FedEx,2023-06-03,Jun 2023,2023-06-06,Jun 2023,4.20,45.59,Delivered,341,3,valid,,,
SH10804,Warehouse_BOS,Chicago,DHL,2023-06-03,Jun 2023,2023-06-05,Jun 2023,19.20,,Delivered,285,2,valid,,,
SH10876,Warehouse_BOS,Houston,USPS,2023-06-03,Jun 2023,2023-06-08,Jun 2023,11.60,214.12,Delivered,1624,5,valid,,,
SH10976,Warehouse_HOU,New York,UPS,2023-06-03,Jun 2023,2023-06-09,Jun 2023,17.70,309.30,Delivered,2198,6,valid,,,
SH11533,Warehouse_ATL,Phoenix,USPS,2023-06-03,Jun 2023,2023-06-06,Jun 2023,41.90,108.73,Delivered,501,3,valid,,,
SH11729,Warehouse_LA,Miami,OnTrac,2023-06-03,Jun 2023,2023-06-07,Jun 2023,8.70,124.66,Delivered,1035,4,valid,,,
SH10473,Warehouse_MIA,Atlanta,FedEx,2023-06-04,Jun 2023,2023-06-09,Jun 2023,27.70,237.60,Delivered,1363,5,valid,,,
SH10583,Warehouse_CHI,San Francisco,FedEx,2023-06-04,Jun 2023,2023-06-07,Jun 2023,15.90,200.58,Delivered,1412,3,valid,,,
SH10584,Warehouse_ATL,Chicago,DHL,2023-06-04,Jun 2023,2023-06-07,Jun 2023,19.80,44.00,Delivered,110,3,valid,,,
SH10871,Warehouse_MIA,Seattle,Amazon Logistics,2023-06-04,Jun 2023,2023-06-10,Jun 2023,81.90,300.38,Delivered,1836,6,valid,,,
SH11540,Warehouse_ATL,Minneapolis,DHL,2023-06-04,Jun 2023,2023-06-10,Jun 2023,5.80,338.34,Delivered,2466,6,valid,,,
SH11865,Warehouse_MIA,New York,USPS,2023-06-04,Jun 2023,2023-06-07,Jun 2023,24.80,140.88,Lost,944,3,valid,,,
SH10607,Warehouse_ATL,Dallas,FedEx,2023-06-05,Jun 2023,2023-06-10,Jun 2023,11.40,179.35,Delivered,1151,5,valid,,,
SH11428,Warehouse_CHI,Seattle,UPS,2023-06-05,Jun 2023,,,17.70,258.44,Delivered,1911,9,invalid,,,
SH11758,Warehouse_BOS,Seattle,UPS,2023-06-05,Jun 2023,2023-06-07,Jun 2023,13.10,85.44,Delivered,610,2,valid,,,
SH10417,Warehouse_NYC,Dallas,LaserShip,2023-06-06,Jun 2023,2023-06-14,Jun 2023,21.60,221.42,Delayed,1619,4,valid,,,
SH10365,Warehouse_SF,Portland,DHL,2023-06-06,Jun 2023,2023-06-10,Jun 2023,21.10,141.98,Delivered,847,4,valid,,,
SH10896,Warehouse_MIA,Portland,LaserShip,2023-06-06,Jun 2023,2023-06-08,Jun 2023,14.10,42.48,Delivered,181,2,valid,,,
SH10113,Warehouse_CHI,Chicago,USPS,2023-06-07,Jun 2023,2023-06-13,Jun 2023,38.10,272.16,Delivered,1953,6,valid,,,
SH10178,Warehouse_MIA,Portland,FedEx,2023-06-07,Jun 2023,2023-06-10,Jun 2023,14.10,137.25,Delivered,810,3,valid,,,
SH10215,Warehouse_DEN,Minneapolis,OnTrac,2023-06-07,Jun 2023,2023-06-12,Jun 2023,21.90,,Delivered,1719,5,valid,,,
SH10691,Warehouse_BOS,Minneapolis,Amazon Logistics,2023-06-07,Jun 2023,2023-06-10,Jun 2023,14.50,174.22,Delivered,1208,3,valid,,,
SH11047,Warehouse_SEA,Denver,UPS,2023-06-07,Jun 2023,2023-06-12,Jun 2023,34.30,295.73,Delivered,2017,5,valid,,,
SH11767,Warehouse_SF,Detroit,UPS,2023-06-07,Jun 2023,2023-06-12,Jun 2023,6.10,279.81,Delivered,2102,5,valid,,,
SH11271,Warehouse_BOS,Detroit,UPS,2023-06-08,Jun 2023,2023-06-10,Jun 2023,10.50,56.72,Delivered,329,2,valid,,,
SH11298,Warehouse_NYC,Detroit,FedEx,2023-06-08,Jun 2023,2023-06-16,Jun 2023,17.30,325.14,Delivered,2398,8,valid,,,
SH11728,Warehouse_HOU,New York,FedEx,2023-06-08,Jun 2023,2023-06-13,Jun 2023,11.80,116.39,Delivered,835,5,valid,,,
SH10017,Warehouse_LA,San Francisco,OnTrac,2023-06-08,Jun 2023,2023-06-11,Jun 2023,43.20,80.60,In Transit,223,3,valid,,,
SH11036,Warehouse_CHI,Phoenix,OnTrac,2023-06-09,Jun 2023,2023-06-23,Jun 2023,18.40,156.75,Delayed,1064,5,valid,,,
SH11954,Warehouse_DEN,Denver,FedEx,2023-06-09,Jun 2023,2023-06-12,Jun 2023,24.00,103.60,Delayed,506,2,valid,,,
SH10363,Warehouse_DEN,Los Angeles,UPS,2023-06-09,Jun 2023,2023-06-15,Jun 2023,33.10,283.18,Delivered,1885,6,valid,,,
SH10373,Warehouse_ATL,Detroit,USPS,2023-06-09,Jun 2023,2023-06-15,Jun 2023,37.90,236.61,Delivered,1884,6,valid,,,
SH10454,Warehouse_NYC,San Francisco,FedEx,2023-06-09,Jun 2023,2023-06-15,Jun 2023,8.10,119.16,Delivered,906,6,valid,,,
SH10492,Warehouse_CHI,Seattle,USPS,2023-06-09,Jun 2023,2023-06-13,Jun 2023,16.90,213.15,Delivered,1844,4,valid,,,
SH11227,Warehouse_MIA,New York,UPS,2023-06-09,Jun 2023,2023-06-16,Jun 2023,17.40,250.19,Delivered,1839,7,valid,,,
SH11403,Warehouse_BOS,New York,LaserShip,2023-06-09,Jun 2023,2023-06-15,Jun 2023,38.80,361.92,Delivered,2362,6,valid,,,
SH11993,Warehouse_CHI,Boston,DHL,2023-06-09,Jun 2023,2023-06-15,Jun 2023,10.30,355.32,Delivered,2350,6,valid,,,
SH11176,Warehouse_ATL,Portland,FedEx,2023-06-09,Jun 2023,2023-06-10,Jun 2023,13.10,32.11,In Transit,131,1,valid,,,
SH11030,Warehouse_SF,Detroit,OnTrac,2023-06-10,Jun 2023,2023-06-17,Jun 2023,17.30,300.85,Delivered,2372,7,valid,,,
SH11032,Warehouse_SF,Seattle,UPS,2023-06-10,Jun 2023,2023-06-12,Jun 2023,27.30,54.83,Delivered,128,2,valid,,,
SH11130,Warehouse_NYC,Dallas,DHL,2023-06-10,Jun 2023,2023-06-11,Jun 2023,18.20,77.40,Delivered,361,1,valid,,,
SH11318,Warehouse_CHI,Seattle,USPS,2023-06-10,Jun 2023,2023-06-16,Jun 2023,16.90,281.93,Delivered,2329,6,valid,,,
SH10067,Warehouse_SEA,Seattle,DHL,2023-06-11,Jun 2023,2023-06-14,Jun 2023,42.30,195.98,Delivered,998,3,valid,,,
SH11013,Warehouse_LA,Atlanta,FedEx,2023-06-11,Jun 2023,2023-06-16,Jun 2023,37.60,305.62,Delivered,1761,5,valid,,,
SH11217,Warehouse_SEA,Seattle,LaserShip,2023-06-11,Jun 2023,2023-06-16,Jun 2023,80.80,209.48,Delivered,805,5,valid,,,
SH11663,Warehouse_SF,Portland,LaserShip,2023-06-11,Jun 2023,2023-06-17,Jun 2023,34.30,296.22,Delivered,1916,6,valid,,,
SH10673,Warehouse_NYC,Seattle,LaserShip,2023-06-12,Jun 2023,2023-06-17,Jun 2023,13.90,131.13,Delivered,872,5,valid,,,
SH10800,Warehouse_HOU,Miami,UPS,2023-06-12,Jun 2023,2023-06-17,Jun 2023,9.90,282.29,Delivered,2114,5,valid,,,
SH10837,Warehouse_DEN,San Francisco,USPS,2023-06-12,Jun 2023,2023-06-16,Jun 2023,7.50,165.29,Delivered,1323,4,valid,,,
SH11532,Warehouse_SF,Houston,LaserShip,2023-06-12,Jun 2023,2023-06-15,Jun 2023,35.40,,Delivered,1203,3,valid,,,
SH11636,Warehouse_ATL,Chicago,LaserShip,2023-06-12,Jun 2023,2023-06-15,Jun 2023,21.30,91.45,Delivered,587,3,valid,,,
SH10427,Warehouse_LA,Phoenix,USPS,2023-06-13,Jun 2023,2023-06-14,Jun 2023,1062.20,51.54,Delivered,373,1,valid,,,
SH10528,Warehouse_ATL,San Francisco,OnTrac,2023-06-13,Jun 2023,2023-06-16,Jun 2023,34.70,183.65,Delivered,1055,3,valid,,,
SH11893,Warehouse_ATL,Chicago,DHL,2023-06-13,Jun 2023,2023-06-17,Jun 2023,37.00,279.20,Delivered,1506,4,valid,,,
SH10965,Warehouse_ATL,San Francisco,DHL,2023-06-13,Jun 2023,2023-06-20,Jun 2023,24.20,318.03,In Transit,2036,7,valid,,,
SH10288,Warehouse_DEN,Detroit,UPS,2023-06-14,Jun 2023,2023-06-16,Jun 2023,24.50,142.73,Delivered,926,2,valid,,,
SH10397,Warehouse_ATL,Detroit,Amazon Logistics,2023-06-14,Jun 2023,,,58.00,90.41,Delivered,196,2,invalid,,,
SH10414,Warehouse_LA,Dallas,Amazon Logistics,2023-06-14,Jun 2023,2023-06-18,Jun 2023,33.80,204.10,Delivered,1435,4,valid,,,
SH10592,Warehouse_MIA,Los Angeles,OnTrac,2023-06-14,Jun 2023,2023-06-15,Jun 2023,9.40,59.03,Delivered,377,1,valid,,,
SH11700,Warehouse_ATL,Los Angeles,USPS,2023-06-14,Jun 2023,2023-06-19,Jun 2023,45.30,234.57,Delivered,1464,5,valid,,,
SH11042,Warehouse_SF,Miami,OnTrac,2023-06-15,Jun 2023,2023-06-23,Jun 2023,16.40,264.86,Delayed,1947,4,valid,,,
SH11716,Warehouse_SEA,Portland,OnTrac,2023-06-15,Jun 2023,2023-06-24,Jun 2023,108.80,368.09,Delayed,1857,5,valid,,,
SH10390,Warehouse_SEA,Dallas,UPS,2023-06-15,Jun 2023,2023-06-21,Jun 2023,9.20,286.15,Delivered,2096,6,valid,,,
SH10522,Warehouse_CHI,Miami,LaserShip,2023-06-15,Jun 2023,2023-06-18,Jun 2023,20.10,195.91,Delivered,1350,3,valid,,,
SH10565,Warehouse_BOS,Los Angeles,UPS,2023-06-15,Jun 2023,2023-06-22,Jun 2023,17.20,251.79,Delivered,1984,7,valid,,,
SH10695,Warehouse_DEN,Houston,Amazon Logistics,2023-06-15,Jun 2023,2023-06-20,Jun 2023,26.60,231.19,Delivered,1615,5,valid,,,
SH11548,Warehouse_HOU,Boston,OnTrac,2023-06-15,Jun 2023,2023-06-18,Jun 2023,46.30,155.66,Delivered,912,3,valid,,,
SH11680,Warehouse_ATL,Boston,DHL,2023-06-15,Jun 2023,2023-06-20,Jun 2023,29.20,280.92,Delivered,1739,5,valid,,,
SH11916,Warehouse_SEA,Seattle,USPS,2023-06-15,Jun 2023,2023-06-17,Jun 2023,17.20,84.60,Delivered,513,2,valid,,,
SH11923,Warehouse_DEN,New York,OnTrac,2023-06-15,Jun 2023,2023-06-16,Jun 2023,29.40,116.46,Delivered,636,1,valid,,,
SH11211,Warehouse_LA,San Francisco,FedEx,2023-06-16,Jun 2023,2023-06-28,Jun 2023,250.90,395.00,Delayed,239,1,valid,,,
SH11606,Warehouse_BOS,Detroit,DHL,2023-06-16,Jun 2023,2023-07-05,Jul 2023,23.10,323.18,Delayed,1989,6,valid,,,
SH10521,Warehouse_BOS,Atlanta,DHL,2023-06-16,Jun 2023,2023-06-18,Jun 2023,27.40,98.31,Delivered,490,2,valid,,,
SH10540,Warehouse_HOU,Miami,FedEx,2023-06-16,Jun 2023,2023-06-23,Jun 2023,5.40,187.36,Delivered,1292,7,valid,,,
