invoice_date,price
2022-10-05,30.30
2021-03-07,600.16
2022-06-15,58.65
2022-01-06,35.19
2023-01-16,900.24
2021-04-11,1200.34
2021-06-13,600.16
2022-10-29,46.92
2022-11-05,5250.00
2022-06-05,3000.85
2022-12-22,5250.00
2022-06-24,1500.40
2021-01-14,1200.32
2021-06-12,1200.32
2022-03-08,203.30
2021-06-10,162.64
2021-03-20,3150.00
2021-05-31,300.08
2021-08-25,600.16
2022-01-25,26.15
2022-10-28,1200.32
2021-07-12,10.46
2021-08-15,20.92
2021-05-03,900.24
2022-03-24,20.92
2022-09-14,26.15
2021-03-25,600.16
2022-09-14,40.66
2021-03-10,35.84
2022-08-06,20.92
2021-08-06,900.24
2022-03-04,203.30
2022-04-28,5.23
2021-10-08,600.16
2021-11-06,1200.32
2022-04-02,1200.32
2021-01-10,45.45
2022-10-27,179.20
2021-04-02,600.16
2022-04-15,58.65
2021-02-17,600.16
2021-04-01,3000.85
2022-08-10,900.24
2022-06-19,2100.00
2021-09-10,15.69
2021-11-13,600.16
2022-06-02,26.15
2022-02-03,35.84
2022-07-16,1200.32
2022-06-26,900.24
2022-08-16,10.46
2021-12-06,15.69
2023-01-03,1050.00
2022-06-12,1200.34
2022-04-09,900.24
2021-02-01,1200.34
2022-11-30,10.46
2022-01-24,2400.68
2021-09-26,81.32
2022-06-06,600.16
2022-07-26,900.24
2022-03-02,600.17
2021-05-07,35.84
2022-03-04,203.30
2022-10-26,1500.40
2022-11-23,600.16
2021-07-26,900.24
2022-05-13,35.84
2022-07-28,300.08
2022-07-09,107.52
2021-11-22,35.84
2021-06-02,900.24
2022-08-27,71.68
2021-11-06,4200.00
2022-11-02,1500.40
2021-08-21,71.68
2021-07-12,40.66
2021-05-16,5.23
2021-05-02,2400.68
2023-01-24,203.30
2022-10-12,20.92
2021-12-28,10.46
2022-01-18,15.69
2021-04-26,1500.40
2021-03-17,81.32
2021-08-30,900.24
2022-05-16,300.08
2021-07-02,1200.32
2022-03-05,143.36
2021-05-08,20.92
2022-07-26,900.24
2021-09-05,300.08
2022-07-17,1500.40
2022-09-16,900.24
2022-08-14,179.20
2023-01-03,1800.51
2023-01-26,300.08
2023-02-03,900.24
2021-06-21,2400.68
2021-05-25,300.08
2021-03-07,121.98
2022-08-15,20.92
2021-07-21,600.16
2022-12-29,107.52
2021-07-17,107.52
2022-08-03,35.19
2021-10-23,162.64
2022-01-14,4200.00
2021-08-29,1200.34
2022-02-07,300.08
2022-08-07,5.23
2023-01-27,1200.32
2022-10-04,35.84
2023-01-30,600.16
2023-01-18,121.98
2022-02-18,35.84
2021-11-11,1200.32
2023-02-12,20.92
2022-06-27,107.52
2021-12-09,600.17
2022-09-07,2400.68
2021-10-31,40.66
2022-08-25,300.08
2021-06-20,81.32
2021-08-18,300.08
2022-05-11,11.73
2023-01-20,1200.32
2023-02-12,20.92
2021-05-17,40.66
2022-03-30,60.60
2021-06-07,600.17
2021-05-26,1800.51
2021-12-06,40.66
2022-10-19,300.08
2021-08-23,1500.40
2021-04-26,81.32
2021-12-23,900.24
2021-04-29,1200.32
2021-02-02,121.98
2021-06-01,1500.40
2021-09-14,20.92
2023-01-13,300.08
2022-11-18,35.19
2023-01-24,40.66
2021-06-07,300.08
2022-09-17,1200.32
2023-02-23,1050.00
2021-05-25,1800.51
2021-09-15,5.23
2021-07-26,15.69
2021-05-19,75.75
2021-11-04,1500.40
2021-01-27,162.64
2022-01-17,40.66
2021-04-04,3150.00
2022-05-01,300.08
2022-07-06,1800.51
2023-01-23,900.24
2021-07-12,30.30
2021-04-12,179.20
2022-07-29,600.17
2022-04-07,1500.40
2022-03-26,143.36
2021-09-09,1050.00
2022-02-28,11.73
2022-01-26,81.32
2021-07-14,600.16
2022-11-17,1200.32
2021-10-18,10.46
2021-09-05,3150.00
2022-08-20,162.64
2021-07-29,2400.68
2021-06-21,75.75
2023-02-09,143.36
2021-04-10,300.08
2022-04-23,10.46
2022-08-30,300.08
2023-01-12,5250.00
2022-09-02,5.23
2021-09-17,143.36
2022-06-16,2100.00
2022-05-17,300.08
2022-02-22,35.19
2021-01-05,600.17
2022-10-12,1500.40
2021-04-29,1050.00
2022-12-12,300.08
2022-11-03,20.92
2022-12-16,20.92
2022-02-11,40.66
2021-08-02,1800.51
2022-11-14,600.16
2021-09-17,143.36
2021-12-27,121.98
2022-10-08,1200.34
2021-01-08,4200.00
2022-05-05,20.92
2022-09-02,45.45
2021-01-25,26.15
2021-04-15,1200.32
2021-02-20,121.98
2022-09-02,1500.40
2021-06-30,20.92
2021-07-25,35.84
2021-04-22,46.92
2022-02-14,900.24
2022-03-06,203.30
2021-07-21,179.20
2021-08-14,10.46
2021-09-21,300.08
2023-02-15,600.17
2021-10-28,15.69
2021-04-11,1200.32
2022-07-05,2400.68
2022-06-04,143.36
2022-09-24,1500.40
2021-09-22,1500.40
2021-11-07,600.16
2022-06-15,5.23
2023-02-28,23.46
2021-10-19,179.20
2022-07-16,5250.00
2021-12-21,75.75
2021-07-04,900.24
2021-08-06,40.66
2022-05-04,1200.32
2021-09-19,2100.00
2021-12-10,15.69
2021-12-10,2400.68
2021-07-14,300.08
2021-01-20,1500.40
2022-08-23,58.65
2021-05-06,203.30
2021-06-20,5250.00
2021-08-06,600.17
2022-08-21,40.66
2021-11-07,60.60
2021-05-30,26.15
2022-01-19,203.30
2022-09-30,162.64
2022-08-18,300.08
2021-10-14,4200.00
2022-09-10,600.16
2021-09-25,143.36
2021-07-18,46.92
2021-05-30,121.98
2022-06-01,600.17
2022-11-12,46.92
2022-06-09,900.24
2021-02-24,11.73
2021-03-13,15.69
2021-01-22,1800.51
2021-05-21,35.84
2021-05-08,179.20
2022-09-23,15.69
2022-12-11,5.23
2022-07-11,600.16
2021-03-03,1500.40
2022-06-10,1500.40
2021-02-27,107.52
2021-09-29,15.15
2021-08-22,203.30
2022-11-18,1500.40
2022-02-25,30.30
2022-08-01,2400.68
2021-05-18,1200.32
2023-01-29,5250.00
2021-07-09,10.46
2021-12-19,203.30
2022-05-20,121.98
2021-07-23,1200.32
2023-02-22,600.16
2021-06-01,121.98
2022-06-13,40.66
2022-09-19,1200.32
2022-01-09,23.46
2023-02-17,20.92
2022-10-12,600.16
2021-12-01,1500.40
2022-06-29,600.16
2021-04-22,1200.32
2022-06-05,20.92
2021-03-05,1200.32
2022-08-07,600.16
2022-06-17,600.16
2022-07-05,1500.40
2021-06-30,300.08
2021-06-18,26.15
2021-06-27,1500.40
2022-01-20,35.84
2021-04-27,107.52
2021-08-27,26.15
2021-04-08,1200.32
2022-07-10,300.08
2021-12-24,300.08
2022-07-05,600.16
2021-12-17,30.30
2022-03-23,121.98
2021-08-20,121.98
2022-12-24,26.15
2022-03-21,1800.51
2022-04-11,5250.00
2022-04-18,300.08
2021-06-01,600.16
2022-03-18,107.52
2022-02-02,58.65
2021-04-26,107.52
2021-10-24,30.30
2021-10-24,2100.00
2021-05-29,300.08
2022-04-18,10.46
2021-07-20,1200.32
2021-08-09,46.92
2021-03-23,1500.40
2021-02-26,900.24
2021-11-18,15.69
2021-12-26,81.32
2022-07-20,900.24
2021-08-25,121.98
2022-06-14,2400.68
2022-10-02,35.84
2022-08-14,3150.00
2021-04-03,35.84
2023-02-10,203.30
2022-03-26,179.20
2022-08-27,1500.40
2021-11-05,40.66
2021-12-01,30.30
2021-02-01,1200.32
2022-05-11,75.75
2023-02-07,1050.00
2021-04-26,143.36
2021-11-30,2100.00
2022-01-24,1500.40
2021-11-09,900.24
2022-07-15,1200.32
2021-09-19,203.30
2022-06-16,900.24
2021-04-12,1500.40
2021-12-02,1500.40
2022-02-20,1200.32
2021-07-13,10.46
2021-03-26,900.24
2022-10-09,107.52
2022-10-20,1500.40
2022-08-29,600.16
2021-10-03,20.92
2021-01-09,900.24
2022-02-25,600.17
2022-03-01,179.20
2021-01-29,1200.34
2022-12-07,162.64
2021-04-17,121.98
2022-03-26,1500.40
2021-02-19,143.36
2021-12-01,900.24
2022-12-11,35.84
2022-10-12,1500.40
2022-11-10,162.64
2022-08-31,1500.40
2021-06-26,20.92
2022-02-04,1200.34
2022-02-27,162.64
2022-10-06,600.16
2023-02-06,900.24
2021-06-05,40.66
2022-12-23,203.30
2023-01-09,20.92
2021-05-01,10.46
2021-01-30,23.46
2022-02-21,1500.40
2021-01-17,1050.00
2022-12-18,600.16
2021-01-12,81.32
2021-08-28,5250.00
2021-01-15,11.73
2021-07-30,1200.32
2022-03-12,60.60
2022-01-01,203.30
2021-11-24,3000.85
2022-08-17,203.30
2021-10-08,1050.00
2023-01-17,600.16
2021-02-17,46.92
2021-06-02,35.84
2021-11-19,1500.40
2023-02-28,121.98
2022-05-14,203.30
2022-01-25,40.66
2021-09-18,1200.34
2021-12-20,162.64
2021-10-14,2400.68
2022-01-26,3000.85
2021-08-25,121.98
2023-02-19,71.68
2022-08-20,179.20
2022-10-26,1200.32
2022-07-02,81.32
2021-01-18,1200.32
2021-10-11,1200.34
2022-05-17,1200.34
2022-02-25,600.16
2022-12-07,3000.85
2021-05-27,600.17
2022-01-10,143.36
2022-01-29,26.15
2021-10-14,121.98
2022-11-21,203.30
2022-06-03,15.15
2022-03-17,1800.51
2021-11-08,1500.40
2021-02-15,15.69
2022-02-20,1050.00
2021-06-10,71.68
2022-02-20,5.23
2022-12-04,71.68
2022-09-01,300.08
2022-01-14,121.98
2022-07-05,26.15
2023-01-25,162.64
2021-08-15,15.69
2021-01-24,5.23
2022-08-14,121.98
2022-01-18,121.98
2022-04-25,35.19
2021-06-17,1200.34
2021-01-01,121.98
2022-07-31,15.69
2022-11-13,1200.32
2021-07-27,203.30
2022-08-03,300.08
2023-01-23,300.08
2022-12-28,81.32
2021-10-26,121.98
2021-12-11,600.17
2021-09-04,71.68
2021-09-29,600.17
2022-05-23,300.08
2022-06-18,45.45
2022-10-08,10.46
2022-02-27,900.24
2022-12-20,107.52
2022-11-16,600.16
2021-01-06,35.19
2021-05-10,1500.40
2021-07-15,121.98
2022-04-25,10.46
2022-04-06,2400.68
2022-08-16,1800.51
2022-03-30,600.17
2021-07-03,1500.40
2022-02-26,300.08
2021-04-16,60.60
2022-10-18,900.24
2021-10-16,71.68
2021-04-02,1200.32
2022-04-23,143.36
2021-04-22,900.24
2021-08-23,26.15
2021-01-23,30.30
2023-02-09,1050.00
2022-11-14,300.08
2022-03-03,35.19
2023-01-25,121.98
2021-04-26,35.84
2021-11-06,81.32
2021-02-22,35.19
2022-04-12,2400.68
2021-10-15,600.16
2021-07-31,1200.32
2021-10-05,15.15
2021-11-10,2100.00
2022-10-06,1050.00
2022-11-17,143.36
2022-03-25,900.24
2022-06-18,3000.85
2021-03-23,3150.00
2021-04-29,58.65
2022-11-03,162.64
2021-10-09,26.15
2021-07-21,600.16
2022-08-19,81.32
2021-02-21,60.60
2022-01-06,1050.00
2021-09-18,10.46
2022-11-10,900.24
2022-05-29,26.15
2022-12-26,143.36
2023-01-05,162.64
2023-02-13,900.24
2022-08-05,1800.51
2021-12-03,10.46
2021-04-13,20.92
2022-08-27,71.68
2021-04-08,1050.00
2022-03-29,11.73
2022-01-16,40.66
2022-02-21,162.64
2022-02-20,40.66
2022-05-24,900.24
2021-11-24,5.23
2022-11-09,40.66
2022-07-02,20.92
2022-05-13,600.16
2022-05-09,71.68
2022-07-31,35.84
2021-07-27,600.16
2022-08-18,1500.40
2021-05-16,162.64
2022-08-08,900.24
2021-01-20,162.64
2022-12-11,23.46
2022-02-02,5.23
2022-03-04,26.15
2021-08-17,107.52
2021-11-23,5250.00
2022-03-15,3000.85
2022-03-10,3000.85
2022-10-02,1500.40
2021-10-05,300.08
2021-09-14,20.92
2021-08-19,35.84
2021-09-03,600.16
2022-10-07,15.69
2022-05-22,107.52
2021-12-04,300.08
2021-01-04,81.32
2022-11-30,26.15
2021-09-07,15.69
2022-01-19,1200.34
2022-12-03,71.68
2021-12-30,900.24
2021-07-05,1500.40
2021-11-13,81.32
2021-06-10,5.23
2021-08-17,20.92
2023-01-16,26.15
2021-07-16,20.92
2021-08-23,10.46
2022-02-22,3150.00
2021-11-15,60.60
2022-05-25,1200.34
2022-07-05,1200.32
2023-02-07,600.16
2022-02-02,10.46
2022-07-25,23.46
2021-09-09,900.24
2022-06-02,600.16
2021-03-08,35.84
2023-01-27,15.69
2022-01-07,5.23
2022-06-30,5250.00
2021-09-22,1200.32
2022-03-05,203.30
2021-02-02,600.16
2022-12-26,35.84
2021-06-07,121.98
2021-10-18,40.66
2023-01-13,45.45
2022-07-04,2100.00
2022-02-22,1800.51
2021-09-18,26.15
2022-10-27,58.65
2022-03-03,162.64
2021-01-22,600.16
2023-01-09,900.24
2021-12-07,600.16
2021-01-21,15.69
2022-06-25,300.08
2022-09-04,4200.00
2021-03-11,60.60
2021-12-09,10.46
2023-01-16,900.24
2021-07-18,15.69
2021-01-23,23.46
2022-09-03,75.75
2021-07-19,58.65
2022-06-19,3150.00
2021-12-29,40.66
2021-08-23,1500.40
2021-10-29,600.16
2022-05-27,162.64
2021-12-25,600.16
2022-10-26,1200.32
2021-01-21,81.32
2023-02-26,3150.00
2022-08-30,121.98
2022-03-04,58.65
2021-02-06,900.24
2021-11-04,300.08
2023-02-14,35.19
2021-08-26,143.36
2023-02-19,5.23
2022-11-24,1500.40
2022-05-26,162.64
2021-05-31,107.52
2022-02-13,1050.00
2021-11-05,600.17
2021-04-25,300.08
2023-01-08,4200.00
2022-03-09,203.30
2021-04-29,15.69
2021-07-01,900.24
2021-02-04,4200.00
2022-08-31,1200.32
2023-02-13,107.52
2022-08-12,300.08
2022-11-19,2100.00
2021-08-28,2100.00
2022-04-12,1500.40
2021-05-05,162.64
2022-07-07,300.08
2021-02-24,900.24
2022-06-09,1050.00
2022-06-04,300.08
2021-04-18,600.16
2022-06-10,1200.32
2021-12-21,107.52
2021-12-21,1500.40
2021-08-12,900.24
2022-06-26,2100.00
2021-09-03,203.30
2021-07-24,203.30
2023-01-16,1200.32
2021-10-25,35.19
2021-06-06,300.08
2022-08-11,600.16
2022-09-02,81.32
2022-10-15,1800.51
2021-09-27,300.08
2022-12-04,600.17
2021-04-08,900.24
2021-09-16,203.30
2022-01-08,35.84
2021-05-08,3000.85
2021-07-30,4200.00
2022-04-19,121.98
2022-10-21,20.92
2022-12-11,71.68
2021-09-08,71.68
2023-01-28,300.08
2022-08-16,20.92
2021-04-18,3150.00
2021-05-22,121.98
2021-06-25,1200.32
2021-11-11,1500.40
2022-12-01,1500.40
2021-07-17,600.16
2022-12-31,10.46
2021-06-24,20.92
2021-01-24,15.15
2022-06-07,81.32
2022-07-24,4200.00
2021-03-07,179.20
2021-10-07,107.52
2023-01-01,600.16
2021-11-23,203.30
2021-06-08,40.66
2022-05-08,1200.34
2021-12-04,121.98
2021-06-03,300.08
2022-05-20,1500.40
2021-05-12,300.08
2022-04-04,26.15
2022-08-20,143.36
2021-07-07,1500.40
2023-01-07,300.08
2021-09-19,2400.68
2021-12-11,1200.32
2022-04-12,600.16
2022-02-03,71.68
2021-11-05,5250.00
2021-10-16,10.46
2022-05-23,11.73
2021-03-21,45.45
2022-05-01,5.23
2021-06-12,900.24
2023-01-17,1800.51
2023-01-25,1500.40
2021-03-10,11.73
2021-09-02,600.17
2022-03-06,15.69
2022-04-14,900.24
2022-10-06,10.46
2022-01-13,600.16
2022-11-21,5.23
2022-06-07,121.98
2022-07-14,1200.34
2021-09-29,1200.32
2022-08-13,1500.40
2021-08-16,3000.85
2021-10-28,1500.40
2023-02-23,10.46
2021-07-06,1500.40
2021-06-09,20.92
2021-10-26,35.84
2022-12-12,107.52
2022-05-30,179.20
2021-10-15,179.20
2021-08-06,20.92
2022-11-07,203.30
2023-01-01,1200.32
2023-02-15,1500.40
2022-09-23,900.24
2023-02-11,10.46
2022-11-04,900.24
2021-10-20,10.46
2022-08-27,35.84
2021-04-28,1500.40
2022-10-01,15.69
2022-10-07,81.32
2022-06-27,35.84
2021-05-30,3150.00
2021-07-17,1200.32
2021-02-08,300.08
2021-02-11,600.16
2021-01-31,900.24
2022-02-01,1200.34
2021-12-06,1200.32
2022-01-15,900.24
2022-11-20,600.16
2022-10-04,2400.68
2021-08-27,20.92
2021-06-02,5.23
2022-07-05,15.69
2021-09-01,300.08
2021-11-13,179.20
2022-03-27,107.52
2021-02-02,10.46
2022-05-13,81.32
2021-01-17,35.19
2021-02-18,75.75
2022-04-16,1800.51
2022-06-25,2400.68
2022-05-05,5.23
2021-10-15,203.30
2022-06-04,121.98
2021-04-03,600.16
2021-10-20,203.30
2021-10-13,1500.40
2021-10-23,11.73
2021-06-01,4200.00
2022-03-08,15.15
2022-05-18,203.30
2022-02-06,2100.00
2022-06-28,600.16
2022-05-08,1050.00
2021-07-17,3000.85
2021-12-04,15.15
2022-07-10,1050.00
2022-12-19,81.32
2022-12-14,1500.40
2022-11-20,15.15
2022-06-07,1800.51
2022-05-09,121.98
2022-12-24,600.16
2022-07-30,1200.34
2021-12-17,5250.00
2022-01-05,45.45
2023-02-26,1200.32
2022-09-09,900.24
2022-05-16,1500.40
2021-01-12,1200.32
2022-09-13,60.60
2021-03-13,900.24
2021-09-05,1500.40
2022-11-10,10.46
2022-11-06,300.08
2023-02-09,300.08
2022-11-02,10.46
2022-01-20,162.64
2022-07-09,35.84
2021-08-09,3150.00
2022-01-05,2400.68
2021-08-04,81.32
2022-08-08,71.68
2022-09-09,26.15
2021-03-24,300.08
2022-11-11,1200.32
2022-05-26,600.16
2021-11-19,1500.40
2021-05-23,600.16
2021-02-11,162.64
2022-03-03,162.64
2021-03-29,3150.00
2022-02-25,1500.40
2022-10-15,3000.85
2021-05-30,71.68
2022-06-15,1200.34
2021-02-25,162.64
2022-02-17,162.64
2022-12-25,35.84
2022-11-20,15.69
2021-10-24,600.16
2022-11-11,71.68
2022-12-07,300.08
2022-01-20,900.24
2021-11-27,900.24
2021-03-29,26.15
2021-10-24,121.98
2021-04-12,107.52
2022-11-30,107.52
2022-05-17,10.46
2022-01-27,600.17
2021-03-07,600.17
2021-10-11,300.08
2023-02-22,300.08
2023-01-08,162.64
2021-08-10,179.20
2021-11-24,300.08
2021-08-02,71.68
2022-02-14,900.24
2022-08-03,11.73
2022-10-14,107.52
2023-02-07,1800.51
2023-02-05,5.23
2021-09-26,600.16
2022-09-25,121.98
2022-09-19,121.98
2022-10-27,46.92
2022-03-02,162.64
2022-01-28,20.92
2022-08-15,3000.85
2022-07-24,10.46
2021-08-23,1200.32
2022-09-19,900.24
2021-05-23,600.16
2022-12-04,1500.40
2021-05-20,203.30
2021-12-15,600.16
2021-11-09,1200.32
2022-03-26,162.64
2022-07-04,40.66
2022-06-27,203.30
2021-12-07,300.08
2021-10-27,5.23
2022-02-05,58.65
2022-07-21,10.46
2021-09-19,1200.34
2021-09-11,900.24
2021-02-03,58.65
2022-06-15,35.84
2022-09-18,900.24
2021-04-12,15.69
2022-02-10,20.92
2022-10-03,600.17
2023-02-08,10.46
2022-01-10,20.92
2022-01-24,203.30
2022-06-01,81.32
2021-12-01,2400.68
2021-08-15,121.98
2021-03-23,300.08
2023-01-31,11.73
2022-01-09,162.64
2022-12-22,60.60
2022-04-30,5.23
2021-10-23,58.65
2022-05-17,600.17
2022-06-26,600.16
2021-08-28,40.66
2022-05-28,600.16
2022-08-17,81.32
2022-04-04,179.20
2022-12-24,20.92
2021-08-30,600.16
2023-01-19,45.45
2021-08-04,121.98
2022-06-01,600.16
2021-09-17,121.98
2022-09-26,1200.32
2023-01-06,1500.40
2021-08-12,15.69
2022-08-29,600.16
2022-10-27,600.17
2023-01-09,121.98
2021-10-10,23.46
2021-05-06,1500.40
2022-06-24,300.08
2022-09-11,81.32
2021-07-09,81.32
2021-02-27,15.69
2023-02-28,179.20
2021-10-21,71.68
2022-11-30,5.23
2022-03-19,900.24
2021-04-27,300.08
2022-08-16,300.08
2022-03-10,300.08
2021-07-29,26.15
2022-10-20,15.69
2021-10-30,20.92
2022-12-18,20.92
2021-07-06,81.32
2023-01-02,45.45
2021-10-08,2400.68
2022-10-12,1200.32
2021-09-10,75.75
2021-01-27,107.52
2022-05-31,10.46
2021-11-10,300.08
2022-07-26,1500.40
2021-11-24,1500.40
2021-08-22,143.36
2022-07-05,121.98
2021-08-05,1050.00
2022-10-17,1500.40
2021-10-24,15.69
2021-10-13,3150.00
2022-09-04,203.30
2021-09-17,75.75
2022-07-29,46.92
2022-12-19,1500.40
2021-12-28,1500.40
2022-10-20,26.15
2021-11-21,203.30
2021-02-27,162.64
2022-10-17,300.08
2023-01-10,15.69
2022-01-19,5.23
2021-10-14,900.24
2021-04-04,143.36
2023-02-20,3150.00
2022-10-01,81.32
2022-06-28,162.64
2022-11-22,1200.32
2021-06-03,1500.40
2022-04-11,300.08
2022-04-05,162.64
2021-02-23,2400.68
2022-11-05,5.23
2023-02-19,179.20
2021-10-29,162.64
2022-04-24,3000.85
2021-04-27,40.66
2021-12-09,300.08
2021-08-12,1500.40
2021-10-15,71.68
2021-03-11,300.08
2022-12-20,30.30
2022-08-29,179.20
2021-01-22,26.15
2022-12-18,600.16
2021-09-21,71.68
2022-03-07,15.69
2022-09-05,121.98
2022-12-25,600.17
2021-07-05,900.24
2022-04-19,58.65
2021-06-04,162.64
2021-01-16,1200.32
2022-09-14,5.23
2021-04-21,143.36
2021-07-02,1200.32
2022-01-03,5.23
2022-03-15,11.73
2021-11-16,300.08
2022-01-31,26.15
2022-04-25,45.45
2021-12-10,143.36
2021-05-28,900.24
2021-05-29,900.24
2022-03-19,1800.51
2021-03-21,26.15
2022-08-20,162.64
2023-02-11,35.84
2021-12-21,81.32
2021-07-07,35.84
2021-11-10,5250.00
2021-10-09,20.92
2021-10-19,600.16
2022-06-28,30.30
2021-11-11,1200.32
2022-02-14,600.16
2021-03-11,121.98
2021-04-06,15.15
2021-03-13,121.98
2021-05-12,71.68
2021-10-11,2400.68
2021-05-23,162.64
2022-08-11,600.16
2022-05-20,40.66
2021-11-21,10.46
2021-11-24,15.15
2021-12-15,75.75
2021-03-17,2400.68
2022-09-21,107.52
2022-04-17,121.98
2023-01-19,1800.51
2021-11-28,35.84
2022-03-16,81.32
2021-12-19,900.24
2022-12-16,900.24
2022-03-26,2400.68
2021-07-07,40.66
2021-06-05,35.84
2022-02-02,1200.34
2022-01-18,71.68
2021-07-26,71.68
2022-03-11,179.20
2022-06-05,600.17
2021-07-14,71.68
2022-02-24,40.66
2021-04-19,60.60
2021-06-03,300.08
2021-06-01,1200.34
2021-04-28,71.68
2022-10-18,26.15
2023-01-27,1500.40
2021-02-06,40.66
2021-10-09,30.30
2021-06-01,5.23
2022-07-01,2400.68
2022-06-19,179.20
2022-04-23,600.16
2022-07-18,600.16
2022-12-29,1200.32
2022-11-13,3150.00
2022-12-13,81.32
2022-11-26,203.30
2022-10-11,600.16
2022-08-23,2400.68
2021-02-02,900.24
2023-02-10,1200.34
2022-01-18,1800.51
2021-05-07,203.30
2021-11-22,600.16
2022-06-02,2400.68
2022-10-05,2400.68
2022-02-22,20.92
2022-01-19,5250.00
2022-12-13,1200.32
2021-07-19,3150.00
2022-07-14,162.64
2022-03-11,1200.32
2022-03-25,300.08
2022-04-23,600.17
2021-08-07,1050.00
2021-12-27,107.52
2022-10-15,40.66
2021-09-13,4200.00
2022-01-25,11.73
2023-01-08,11.73
2021-12-03,40.66
2021-09-28,162.64
2022-12-02,4200.00
2021-04-10,1200.32
2021-06-09,15.15
2022-11-22,1200.32
2022-10-31,20.92
2021-08-19,45.45
2021-01-27,1500.40
2021-08-05,40.66
2022-04-28,81.32
2021-05-31,23.46
2021-09-30,81.32
2022-12-12,179.20
2022-10-19,1500.40
2021-05-15,121.98
2022-02-23,1200.32
2021-10-10,179.20
2022-10-02,40.66
2021-11-24,1200.32
2021-07-02,121.98
2021-06-11,203.30
2021-05-25,900.24
2022-04-12,1800.51
2021-09-22,179.20
2021-12-13,300.08
2021-07-11,900.24
2022-02-23,5.23
2022-03-27,1200.34
2023-01-22,1200.34
2021-07-08,4200.00
2021-08-20,300.08
2021-12-20,46.92
2021-11-23,15.69
2022-12-22,600.16
2022-07-28,2400.68
2022-09-28,15.69
2021-12-06,26.15
2021-12-18,900.24
2021-10-25,3000.85
2022-06-11,1500.40
2022-08-18,1800.51
2021-10-21,300.08
2021-10-26,5250.00
2021-02-10,1500.40
2021-06-04,26.15
2022-11-09,179.20
2021-08-20,10.46
2022-10-14,121.98
2021-11-19,71.68
2023-01-29,1500.40
2022-09-08,10.46
2022-06-06,1200.32
2021-05-29,162.64
2021-05-23,203.30
2021-11-06,35.84
2022-12-17,3150.00
2021-12-29,300.08
2021-06-25,162.64
2021-08-26,1200.32
2022-09-30,143.36
2022-03-22,900.24
2021-07-17,1500.40
2022-07-20,45.45
2022-01-17,600.17
2022-11-13,60.60
2021-11-24,300.08
2023-02-03,143.36
2022-03-07,26.15
2022-05-28,81.32
2022-08-19,1200.34
2023-01-18,15.15
2021-01-22,10.46
2021-11-23,900.24
2021-02-06,81.32
2022-12-03,900.24
2022-12-22,3000.85
2022-01-27,2400.68
2022-05-28,600.16
2021-10-14,20.92
2022-11-30,75.75
2022-06-12,60.60
2022-05-12,35.84
2022-10-04,81.32
2022-10-31,1500.40
2021-04-01,1500.40
2022-11-03,600.17
2023-01-06,1500.40
2022-12-24,26.15
2022-03-12,2400.68
2021-10-28,81.32
2021-09-08,1200.32
2021-10-25,1500.40
2022-01-13,1500.40
2022-08-26,1200.32
2022-09-05,300.08
2021-07-30,600.16
2022-08-15,1500.40
2022-05-20,35.19
2023-02-18,203.30
2022-08-15,40.66
2021-05-13,203.30
2022-10-17,107.52
2022-02-27,10.46
2023-01-04,300.08
2022-01-10,203.30
2022-02-12,35.19
2022-03-16,1500.40
2021-07-28,1200.32
2021-09-14,1500.40
2021-12-26,300.08
2022-11-06,20.92
2023-02-09,1200.32
2021-09-13,600.16
2022-07-31,600.16
2023-01-15,81.32
2022-11-19,162.64
2022-07-26,1200.32
2022-06-05,203.30
2023-01-12,71.68
2022-10-06,26.15
2023-02-25,300.08
2022-06-20,900.24
2021-07-07,60.60
2021-01-18,143.36
2021-01-26,35.84
2022-05-13,203.30
2022-07-04,10.46
2022-08-25,300.08
2022-05-28,10.46
2021-12-13,1200.32
2021-09-22,2100.00
2021-08-12,40.66
2022-11-05,3150.00
2021-02-22,162.64
2022-04-21,45.45
2022-02-11,5.23
2021-09-24,900.24
2021-02-18,600.16
2021-03-05,1500.40
2021-09-14,15.15
2021-05-18,1200.34
2022-09-05,40.66
2021-12-20,10.46
2021-08-23,121.98
2021-07-07,600.17
2022-01-14,900.24
2022-02-26,121.98
2021-10-30,60.60
2021-11-19,81.32
2022-11-17,121.98
2022-05-05,30.30
2022-09-29,1500.40
2022-01-20,15.15
2022-05-12,600.16
2021-02-13,35.19
2022-09-25,10.46
2022-02-02,26.15
2021-01-30,10.46
2022-12-30,1500.40
2022-11-08,23.46
2022-03-13,3000.85
2022-05-31,15.69
2022-03-11,81.32
2021-12-02,5250.00
2022-05-07,900.24
2022-05-13,35.84
2021-04-21,107.52
2022-03-09,1050.00
2022-09-29,900.24
2022-06-26,900.24
2021-12-21,20.92
2022-08-14,1500.40
2022-08-03,600.16
2022-01-10,81.32
2022-04-25,600.16
2021-06-01,2400.68
2023-01-14,26.15
2021-03-15,20.92
2022-02-09,1050.00
2021-12-06,5.23
2021-09-23,121.98
2021-05-17,26.15
2022-09-27,300.08
2021-05-19,1200.32
2021-06-15,1200.34
2022-04-14,203.30
2022-04-09,1800.51
2022-08-30,179.20
2022-09-17,15.69
2022-05-19,35.84
2021-09-11,162.64
2022-08-19,46.92
2022-07-30,2100.00
2022-06-03,2400.68
2022-04-28,40.66
2021-07-10,1500.40
2021-04-25,1500.40
